Source,Target,Weight
M124827,M96772,0.37905668541756815
M120478,M1913,0.4253312945973496
M124826,M124858,0.28736248993828817
M4267,M124836,0.9226273959794296
M96761,M28219,0.96540449319692
M96840,M1913,0.9638364779874212
M124808,M112788,0.9596004439511654
M188945,M124862,0.6705452886151038
M124863,M96844,0.33211600429645544
M96752,M186884,0.6677885567214413
M124839,M194391,0.3120313009455494
M1922,M124841,0.4632942628007402
M1922,M96752,0.0890738813735692
M1055,M96739,0.12238805970149255
M1854,M96831,0.9635535307517084
M28240,M96767,0.15363961813842486
M28228,M1909,0.4536430834213305
M96761,M28225,0.963838093281282
M112788,M28238,0.07474794298296443
M96836,M28229,0.5009237590836311
M96932,M112788,0.4427304749180129
M124809,M1927,0.9566887879846316
M124822,M1038,0.3858485351022665
M124816,M124841,0.5569278270937862
M96772,M112788,0.96141412034623
M28224,M96842,0.4005590195656848
M185619,M96842,0.9299691040164778
M4289,M96840,0.42753960857409135
M124827,M1055,0.3775199419869471
M1038,M96739,0.17065127782357792
M4267,M96837,0.9599725526075022
M124839,M124888,0.9665066884509343
M124815,M1037,0.4336889240089556
M124837,M1922,0.4478707782672539
M1055,M1038,0.8799414348462665
M124822,M96852,0.4822916666666667
M96870,M124840,0.5653765690376569
M124839,M190799,0.8777550556691661
M28219,M96871,0.6803511489801187
M120478,M103381,0.7172376291462752
M124837,M28219,0.4491309385863267
M124841,M124815,0.11015981735159816
M124841,M96842,0.9114952909302024
M96852,M124848,0.7179935113551286
M96767,M28219,0.9522242276250132
M96870,M1928,0.6557482337829159
M185619,M28248,0.4161676646706587
M28223,M96871,0.683935112506541
M188945,M185619,0.4174389216512216
M96837,M96854,0.3387964774951076
M124858,M28233,0.6492117117117117
M96837,M96734,0.5821050446335894
M124841,M124862,0.5662009314703925
M188945,M124816,0.07273851226045745
M1038,M1263,0.8606837606837607
M1055,M124818,0.05994152046783625
M124826,M28233,0.6029782937910146
M1852,M28238,0.056892030555238865
M124837,M120478,0.4380141010575793
M188945,M28240,0.1921373200442968
M1849,M124806,0.4650166587339362
M124824,M124832,0.10905928007493644
M124863,M96728,0.6537830873740923
M34728,M96831,0.956534010725374
M96756,M96840,0.4289693593314763
M96761,M1909,0.473329459616502
M96764,M124826,0.4072178141796775
M124816,M96997,0.1873706004140787
M124827,M124841,0.0677483632223171
M4282,M96932,0.4312462006079028
M1854,M1913,0.9769858116411574
M96752,M124888,0.5867055141901371
M96756,M96842,0.41018538248455133
M4282,M103381,0.06874926044255117
M96756,M124823,0.37894483257046496
M185619,M96932,0.9675109170305676
M124837,M96762,0.4510828976848394
M28240,M28233,0.9564068692206076
M96837,M2323,0.4489214489214489
M124809,M96837,0.4441049415235486
M1037,M28238,0.09505882352941177
M96767,M124824,0.3846693152605749
M96736,M96842,0.6161001183832234
M1852,M124823,0.40414769853313104
M190517,M28240,0.6086817746568783
M28240,M96997,0.2058531746031746
M96752,M124808,0.0877231895308861
M4267,M190517,0.42483280023262576
M96728,M96871,0.24588333798492884
M96762,M28229,0.9224137931034484
M124862,M96734,0.2820622070728589
M4282,M28220,0.9228714880888794
M96844,M96831,0.9415337889141988
M124837,M96756,0.4320198793042244
M96871,M124848,0.24910542251582715
M96736,M96728,0.974531061779384
M96997,M1852,0.961053412462908
M120478,M96840,0.4125105663567202
M124824,M124829,0.9730687455705174
M96997,M96831,0.5131694468832309
M124837,M2323,0.44826795136499203
M28248,M96852,0.9537525354969574
M96734,M124807,0.07705694672725515
M2323,M28233,0.1368421052631579
M185619,M124858,0.3343151693667157
M28224,M96844,0.42938388625592416
M4267,M124809,0.43812865497076026
M1922,M124824,0.3616420503909644
M124808,M28220,0.9302467876810117
M124820,M96997,0.3344
M28242,M28229,0.6508269887109478
M124827,M28229,0.3500501504513541
M4289,M96842,0.402452140245214
M124839,M28220,0.4554104666464217
M4262,M28240,0.6099463676255485
M96767,M124815,0.45410318781206
M1849,M28229,0.4950579621720561
M124816,M1263,0.09680507359100156
M96870,M93624,0.5336419420820325
M124839,M112788,0.4572615972144221
M124839,M1038,0.4599090318388564
M124862,M96831,0.6056988833269157
M28242,M1263,0.6572237960339944
M96840,M124823,0.03801478352692714
M1854,M2341,0.4949610627576729
M124839,M1854,0.9606677338211754
M96730,M124863,0.6600250483889332
M34728,M124863,0.26629422718808193
M96837,M1037,0.4690166142792995
M96762,M124841,0.4656950364361336
M96730,M96772,0.07231602421153234
M124840,M96844,0.9603015075376884
M2341,M96831,0.4944498539435248
M96870,M1037,0.6792559827605762
M124809,M1909,0.4784473030918529
M124863,M96646,0.891566265060241
M124829,M194391,0.460559796437659
M1922,M2323,0.9570079043763254
M1854,M96728,0.5667852324297804
M1922,M124809,0.9695748539190006
M124809,M28219,0.965884420552052
M96756,M124824,0.3682915921288014
M124839,M96852,0.3868982989504162
M124806,M96871,0.6910748825642443
M124806,M124862,0.6684617185670803
M96761,M194391,0.96137339055794
M28240,M96833,0.6101445001474491
M124840,M96772,0.4930215013202565
M96836,M124838,0.9690710261791672
M124836,M1854,0.9011880955181744
M96646,M124848,0.7299587992937022
M120478,M96736,0.6991774383078728
M96870,M28220,0.6848722176422094
M28248,M96728,0.7054347826086956
M4282,M112788,0.9526111045620652
M96739,M28238,0.9705766452121372
M124837,M124816,0.5948155067725363
M1038,M96842,0.4146469968387777
M1055,M124826,0.4708731147087312
M2341,M1263,0.9354533632817118
M96762,M28240,0.15583634175691938
M96997,M193273,0.05185185185185185
M96837,M124823,0.03608060818148908
M1917,M96842,0.4347663551401869
M188945,M124820,0.4044022442813984
M96844,M96836,0.9612040133779264
M96839,M96780,0.4637348211355432
M1909,M124823,0.038026198651914034
M124824,M28242,0.3150997150997151
M124827,M28223,0.3671229777124109
M124836,M124858,0.3903966597077244
M4267,M186884,0.9431053203040174
M4282,M28223,0.9463087248322148
M96736,M124862,0.34052993130520115
M188945,M96772,0.96054504779337
M124862,M28226,0.6665919784898051
M28220,M28233,0.14470740609914046
M96762,M96734,0.09370875494940607
M124838,M124848,0.568988173455979
M96851,M96852,0.96000952154249
M4289,M96728,0.06327089995431702
M96872,M96772,0.695807314897413
M186884,M194391,0.24133420536298236
M124808,M96842,0.4171440925305373
M124841,M124838,0.957648231190832
M96852,M96734,0.7261764010404351
M96762,M124888,0.4786428022400352
M96730,M96762,0.08675905438453478
M124816,M185619,0.592100896116827
M96764,M124808,0.9245430809399476
M1854,M1037,0.4924784217016029
M2323,M124848,0.07431998286571001
M124830,M124815,0.3396929497689671
M2341,M28226,0.9410530963682524
M1038,M1913,0.4564782391195598
M4262,M96932,0.9332467532467532
M1922,M124827,0.3693888588426176
M28248,M1913,0.405940594059406
M93624,M28220,0.4530934088152042
M96764,M96730,0.0211286440224659
M28244,M96932,0.5344975665616948
M28228,M96872,0.6499333629498001
M124816,M28219,0.08332487567238404
M93624,M124823,0.042542905487067934
M124840,M124826,0.9686836518046708
M1922,M96730,0.07400020992967356
M1849,M96761,0.433598565504875
M1928,M96736,0.1688663282571912
M185619,M124808,0.4097956307258633
M2323,M1854,0.4847112117780295
M96837,M96739,0.6178409825468649
M96870,M96728,0.2274947662247034
M96844,M28238,0.5824102791315906
M124836,M120478,0.4839735099337749
M124826,M124820,0.028198606657082827
M124862,M186884,0.4949000407996736
M124837,M190799,0.9364648384469184
M28244,M28224,0.6571428571428571
M124862,M96932,0.546281184425274
M1922,M124820,0.3956729769086749
M1038,M1037,0.8784095535350794
M4267,M124838,0.9673195299384444
M28225,M1037,0.9583946207186383
M96739,M1037,0.13975461853053167
M1928,M96767,0.938382541720154
M1849,M96836,0.9658457249070632
M190518,M124824,0.38242677824267785
M28225,M112788,0.9497090606816292
M1922,M194391,0.9458294859956908
M124826,M96844,0.952487482688825
M4267,M124818,0.6207614151058881
M124863,M28233,0.6004543160020192
M1854,M96872,0.5341450502911593
M4282,M96872,0.6659220650285429
M124818,M96833,0.5431609910623374
M28219,M124848,0.07475010864841374
M96837,M124838,0.9653803075043276
M124808,M28219,0.9634309193631228
M96736,M96831,0.5945561649400772
M1852,M1927,0.9497220207880106
M1849,M1913,0.9713925115692048
M4289,M28242,0.6464088397790055
M28240,M96728,0.9467703349282296
M124888,M124838,0.9767041426111618
M188945,M2323,0.9433848624774142
M28224,M96837,0.4342772612003381
M190517,M124818,0.7027098132070507
M96756,M96752,0.08249891162385721
M96756,M96833,0.43622013651877134
M124809,M124841,0.4501628664495114
M2323,M28226,0.9266193242952444
M96762,M96844,0.4462970983109571
M96872,M1917,0.6572407883461868
M96756,M96780,0.9602972163690806
M96872,M96997,0.7351247600767754
M96739,M193273,0.9630748573346759
M28244,M190799,0.5176076020122974
M124836,M124834,0.1497149714971497
M96736,M124834,0.04742362061103511
M28219,M186884,0.3656354826686545
M4267,M34728,0.9796735448105944
M96756,M96997,0.9650373387644264
M1854,M96997,0.5322922691343744
M1927,M28229,0.9687187187187188
M96739,M28229,0.1496437054631829
M96854,M124858,0.9897406668566544
M4262,M34728,0.9275449101796408
M124826,M96842,0.9255399978291544
M96772,M103381,0.09206349206349207
M124818,M1037,0.0986252241482367
M96852,M124862,0.07053742802303263
M193273,M96932,0.6002691790040376
M1038,M96871,0.6656999736356446
M124820,M28226,0.3726672076040338
M124818,M96836,0.5370614297688899
M96839,M96646,0.4172932330827068
M185619,M96854,0.3671535728385314
M96739,M124858,0.6621621621621622
M4262,M1927,0.4840085287846482
M124840,M1909,0.9655125594025796
M1928,M34728,0.5154471544715448
M2323,M96932,0.4366948023100844
M28240,M96772,0.158252977878616
M2323,M1913,0.4508082219117941
M124837,M96932,0.9747594652005498
M96739,M1913,0.6247621463909679
M124834,M96932,0.11978337050015928
M28225,M124829,0.34346642468239563
M96752,M28248,0.7057847018260759
M96762,M124836,0.3814080656185919
M124840,M124829,0.018090895719958814
M96833,M96646,0.4250172771250864
M124862,M28229,0.671762057115772
M28233,M124848,0.964055182888242
M96870,M186884,0.4866331658291457
M96739,M28219,0.12120055958285643
M4262,M1909,0.9426767676767676
M96734,M112788,0.07477150093602028
M96870,M96736,0.29845540607872445
M124839,M124808,0.4508788957187534
M4282,M124836,0.37939727283144253
M1928,M4282,0.9353557639271926
M96854,M124888,0.33134328358208953
M96734,M124848,0.9868654227040552
M4282,M96728,0.05576479164135585
M1852,M96772,0.9638554216867471
M96734,M96871,0.2599795291709314
M124837,M124834,0.1241180243745991
M28233,M96646,0.6873689727463312
M28244,M28233,0.3571165869805075
M124840,M120478,0.39645958583834334
M124840,M112788,0.4932585769590175
M190517,M124863,0.9075530140576602
M96839,M124807,0.4670575097710776
M96739,M96852,0.6852351003294399
M34728,M28229,0.525952595259526
M28223,M96836,0.4758263998201034
M96833,M96840,0.9654457498272287
M1928,M1927,0.9305796598403332
M96837,M28229,0.4914185639229422
M28228,M124837,0.4160632728082879
M96761,M186884,0.3554521545620069
M4282,M1927,0.9475141446972432
M1038,M96840,0.4586235720256338
M28225,M96728,0.09106907171139464
M1854,M1852,0.4645669291338583
M4267,M124808,0.4394993045897079
M124838,M96734,0.5736290819470117
M1922,M1038,0.8887118519426399
M96752,M28223,0.09084902543772712
M28238,M124807,0.07239491893008365
M34728,M28248,0.35316217908578584
M28244,M190517,0.03053435114503817
M124838,M28233,0.61198738170347
M96851,M96854,0.9414135984950284
M124824,M124825,0.5164113785557987
M96851,M96646,0.9638582492372684
M34728,M96734,0.5647791283723688
M124837,M28225,0.4845901639344262
M96730,M28229,0.09318430324383427
M96837,M96833,0.9691953059513829
M28225,M1852,0.9563492063492064
M124837,M4282,0.43560944479897895
M1909,M96736,0.5832745236414961
M28229,M103381,0.1141122537479866
M96767,M96772,0.9570047315367208
M124840,M96736,0.6018814043339493
M120478,M96646,0.9838436482084691
M96836,M186884,0.934268369269416
M96756,M28220,0.9406410763751484
M2323,M96836,0.4694635638588441
M96730,M96728,0.9866926694963865
M1854,M185619,0.9664761904761904
M96840,M1917,0.4555363551774558
M124816,M124888,0.5760227966619174
M28248,M124838,0.3913797374287837
M96752,M28229,0.11429258902791145
M96872,M124807,0.6852589641434262
M96762,M96736,0.17379767827529022
M28240,M1854,0.5998104864181933
M1909,M28248,0.3759408424666579
M96752,M1263,0.10396975425330812
M96730,M1055,0.06670492038444986
M96839,M96762,0.4771282369359591
M188945,M28233,0.14989293361884368
M96767,M124862,0.6572062084257206
M124841,M96871,0.5675822681533859
M96761,M124840,0.4750519750519751
M96854,M96646,0.942681426814268
M28248,M28242,0.025859619210002842
M1909,M96852,0.3654040404040404
M124822,M28229,0.4223245109321059
M4267,M112788,0.44792316327803416
M28242,M103381,0.2033668205267445
M96997,M96871,0.6938657407407407
M124839,M124858,0.29967248908296945
M28224,M124816,0.062396006655574036
M96997,M124862,0.6845350231203974
M124837,M1852,0.42857142857142855
M96734,M96831,0.5883274578926753
M1055,M1037,0.9530462336165922
M1037,M28226,0.933492252681764
M96839,M93624,0.9660868294109048
M28240,M28229,0.17718291905672404
M4289,M96736,0.15613747954173485
M124806,M124807,0.952911231307668
M96764,M96831,0.39341772151898735
M1849,M193273,0.5776865160848734
M124888,M28233,0.6168768186226964
M28223,M28242,0.6520183955033214
M124863,M124888,0.31462840008567144
M124826,M124848,0.5639874270318814
M124888,M28242,0.5296598998154495
M34728,M124829,0.020434227330779056
M1038,M124888,0.46948655879729906
M124816,M124863,0.6584899649569926
M96872,M96831,0.6923076923076923
M124839,M1922,0.4554615074566707
M1849,M124816,0.5885208760384076
M96762,M96728,0.08215767634854773
M124822,M124834,0.14475513672176735
M124841,M96831,0.9389247311827956
M96833,M96734,0.5807509254362772
M4267,M1928,0.4442361761949391
M124820,M93624,0.04134563212154097
M124888,M193273,0.5520249221183801
M96837,M1909,0.9567779960707268
M96852,M124834,0.2612701546561369
M124822,M124848,0.6341579448144624
M1913,M2341,0.458804358896018
M96756,M124836,0.36699402220324506
M28223,M124815,0.4302311209986405
M124839,M124838,0.960160180716706
M28225,M124820,0.3703225806451613
M2323,M96872,0.6745562130177515
M2341,M96734,0.0873089155637632
M1928,M2323,0.9394246353322528
M96756,M124862,0.6672013688375574
M124827,M1909,0.02252906976744186
M96854,M124862,0.02346004265462301
M1055,M1852,0.9581284248981312
M96839,M124841,0.9595744680851064
M1922,M28219,0.9639639639639641
M124837,M96836,0.9627861427347288
M96767,M28242,0.6611066984379137
M4262,M96842,0.9142475403862504
M124816,M96852,0.7199109340208601
M124840,M96852,0.355294825511432
M96767,M1917,0.9358302122347066
M28242,M124848,0.19633943427620631
M96837,M28219,0.4498341625207297
M190799,M1909,0.8858490566037736
M96756,M1263,0.9254850613022259
M124820,M1037,0.3849506767607249
M124808,M103381,0.08117595436594997
M28240,M96852,0.6734426229508197
M124827,M96762,0.38058182688854303
M124818,M28226,0.09297867241792476
M96870,M185619,0.5278571428571428
M28244,M96646,0.060121986639558526
M28242,M1917,0.6652530392988408
M124836,M124826,0.9000108213396818
M1909,M96840,0.9672091328637358
M188945,M28229,0.960299046145914
M96761,M96871,0.6775677056719469
M96997,M28226,0.9170093457943924
M124862,M1263,0.6559326232350755
M124827,M124888,0.02344796784278696
M124818,M28248,0.6872037914691943
M4282,M28238,0.05732783990582696
M124815,M28220,0.4348649928943629
M28240,M1852,0.12676493405740885
M28225,M96831,0.4712737681455735
M1037,M1917,0.9424993611040122
M96870,M124826,0.5340102631291626
M96730,M96752,0.9880758807588076
M96730,M124841,0.5545781687325071
M124840,M96842,0.9295049504950496
M124818,M96871,0.21545157780195864
M28224,M2323,0.9389266511108856
M28224,M96772,0.943797671617824
M28223,M124848,0.07825893354113325
M4282,M96833,0.44684252597921664
M96839,M124840,0.9729921819474058
M96762,M96752,0.09891898175055214
M190799,M96851,0.3981016192071469
M1909,M2341,0.494561037248654
M1913,M28220,0.4553897836182195
M124806,M1055,0.9530954115076476
M188945,M1038,0.8403898872982029
M124837,M96728,0.6003988532967718
M1922,M28225,0.9653831194087904
M124815,M124825,0.4224092582851131
M96833,M1037,0.4680630682472091
M4262,M124807,0.4749548736462094
M96840,M124834,0.12303829252981795
M28224,M124806,0.9359031824294038
M124836,M96646,0.5041551246537396
M124836,M1852,0.3504504504504504
M96997,M124838,0.5332873404622284
M1928,M93624,0.4537983352649879
M1854,M124862,0.5917580431377274
M4267,M120478,0.4862573099415205
M124808,M96997,0.9668998464425866
M1913,M124823,0.028310715956948992
M96767,M96836,0.454588290729179
M124841,M96728,0.5591545429590996
M28248,M96932,0.42914653784219
M190518,M124829,0.3738151658767773
M124824,M28229,0.3438845277285389
M4289,M112788,0.9502914329704168
M2341,M124888,0.47729132569558097
M1854,M96840,0.9686947740469578
M124806,M96780,0.94467333725721
M28224,M1037,0.935542032905116
M124862,M124807,0.6621363132991039
M96854,M96736,0.6650264950794852
M124837,M124858,0.34643874643874645
M124836,M28220,0.3785567010309278
M1037,M28233,0.14751083672665175
M124841,M1913,0.9573140289565653
M124822,M96831,0.9403838301347488
M96764,M186884,0.3249158249158249
M96839,M28220,0.4703762433328528
M124808,M93624,0.4515158030531069
M93624,M1263,0.4455927051671733
M1928,M96836,0.4632710809281267
M2341,M1917,0.9459140292867264
M96839,M96761,0.4541538461538461
M96764,M124806,0.9119275969201674
M124823,M96871,0.3482758620689655
M96767,M96736,0.16775445404833306
M96837,M96852,0.3903372398947621
M28225,M34728,0.4968838526912182
M96764,M2323,0.9165757245058808
M185619,M28233,0.6251039068994181
M124888,M96932,0.9692923898531376
M124862,M96646,0.0954656719897424
M1922,M1263,0.9286536248561564
M4289,M124824,0.3704375425073679
M124818,M124858,0.6505067104902766
M190517,M124848,0.6966893865628043
M193273,M96842,0.5945945945945946
M120478,M96932,0.4453069865913903
M96767,M96844,0.435875402792696
M28228,M124826,0.4325175180257945
M124806,M28233,0.1431282190295473
M1055,M96780,0.95358401880141
M124806,M124808,0.9537961458091478
M124862,M96780,0.6589628607565827
M1909,M124826,0.9616413916146298
M124826,M1913,0.9597581317764804
M96728,M96646,0.7318956010292856
M124841,M124824,0.046350106307583266
