Source,Target,Weight
M96651,M124930,0.8931330017987514
M124726,M96771,0.8779139629896658
M96933,M119434,0.932664157256378
M124808,M124704,0.8815412376605456
M28115,M28150,0.8326635001826818
M37324,M72775,0.8531204644412191
M96882,M36392,0.9198834668608884
M188906,M39717,0.8525921299188007
M96765,M96779,0.9175047740292808
M1928,M124881,0.9182067485394062
M124704,M96774,0.8808750270738575
M124701,M28126,0.8158607350096712
M1927,M125064,0.889408350798001
M28135,M96651,0.8976545842217484
M96936,M193419,0.8838127467569092
M2002,M28229,0.9366788714193408
M96791,M124930,0.9024759433452264
M96901,M96813,0.8862516793551276
M111033,M96978,0.9420411591768164
M124789,M1917,0.6824165165581266
M96884,M24922,0.7456633849038913
M28124,M98341,0.8012056262558607
M96765,M1852,0.927455652634366
M96791,M125706,0.9070856438693776
M124729,M24594,0.9542356377799416
M1922,M28429,0.8877949679637444
M1922,M189525,0.9188042819632396
M2187,M26837,0.9383126700937404
M185341,M96668,0.8135092898072582
M111033,M23787,0.9284516489659028
M96829,M26837,0.8466274839070809
M28115,M119434,0.8917983619794669
M194658,M124926,0.7460076045627376
M96791,M23821,0.9596712328767124
M1038,M124732,0.8469426034763036
M28617,M96780,0.910914236495632
M2187,M124854,0.9468302658486708
M24594,M111027,0.8530828061561704
M23781,M97296,0.8743362831858407
M107212,M96774,0.9260472735782822
M96767,M124807,0.9633692261245848
M96816,M28226,0.9035066505441356
