Source,Target,Weight
M125047,M125045,0.2561738932513941
M90110,M28390,0.5556983718937446
M135490,M129407,0.01791127032240286
M96811,M96991,0.4905459953261101
M125005,M96991,0.6346957733395262
M28397,M103488,0.5162571722818889
M131749,M4334,0.3650465356773526
M125005,M103488,0.6391271632806621
M96768,M124932,0.54862064661091
M125005,M125046,0.631103968352083
M125043,M96812,0.9359681013252024
M24942,M96812,0.4689335394126739
M185974,M127330,0.7
M125044,M129407,0.5695968817314596
M125052,M125039,0.9037493005036372
M96768,M125006,0.5018885200869864
M90110,M28298,0.5878290087735673
M22418,M97078,0.4732275656916212
M96763,M97078,0.5459272097053726
M28399,M125046,0.4893662960164094
M125044,M96922,0.6600278828918542
M103488,M28399,0.5185762535723565
M125052,M125040,0.8280590717299579
M135491,M124932,0.2786747157096729
M125038,M125046,0.6994740796393689
M124972,M125032,0.06031528444139823
M2002,M125044,0.3988178025034769
M125005,M125040,0.8353528153955809
M124932,M125051,0.6770048737261852
M96811,M28398,0.9578489951113526
M26146,M96812,0.5740198946752487
M131507,M125040,0.14308626417688167
M2002,M28399,0.9674063800277392
M96936,M125006,0.9065840102607952
M2002,M96768,0.39232053422370616
M96922,M96991,0.6753599838888329
M90110,M28400,0.5461693179740355
M96763,M129407,0.6475327291037261
M28292,M125046,0.958784565240248
M131507,M124972,0.7551836122907819
M2002,M103488,0.4491275167785235
M131749,M125051,0.9264069264069263
M135491,M96768,0.5645185295430868
M28390,M125027,0.9464062677415692
M96765,M185974,0.07392651615759185
M135490,M125051,0.9286177806619078
M90110,M4334,0.5915390226112327
M90110,M124972,0.3788691704498556
M125005,M125006,0.6221931804681002
M96806,M125046,0.4900618665262604
M28390,M125043,0.4539643515673018
M28397,M4319,0.9585518741205066
M125046,M96991,0.9719269274434926
M26146,M96811,0.116044776119403
M129407,M28398,0.6611260053619303
M96936,M96768,0.4626038781163435
M96765,M28398,0.9617287164800832
M28390,M125032,0.9434711516000934
M90110,M28399,0.5678319145082412
M96763,M4334,0.5261904761904762
M28397,M28398,0.9578654936913996
M125005,M124972,0.3468938977460143
M185974,M125035,0.7127499462481187
M135491,M28292,0.5703054517334708
M22418,M125032,0.9687196896217264
M28292,M125039,0.7043854899837575
M2002,M96812,0.39355822374690297
M22418,M96936,0.9656340147999498
M125053,M125051,0.7058823529411765
M96811,M125032,0.9665637312320308
M125053,M125048,0.6956663408276311
M124972,M127330,0.7573511833612241
M125027,M97078,0.4752455401884145
M90110,M127330,0.1454715219421102
M96765,M2002,0.9582705958270596
M125027,M125005,0.625542904096725
M125005,M125032,0.6245045045045045
M28292,M125006,0.5194433074089234
M129407,M28298,0.5829515183803943
M185974,M4319,0.1000222766763199
M124972,M97078,0.536521041165004
M96729,M125006,0.906896551724138
M24942,M103488,0.4144286466561348
M124932,M103488,0.522077922077922
M125046,M124933,0.5121472392638037
M2002,M97203,0.43958151700087184
M96768,M97203,0.6675300211914292
M90110,M125051,0.20377568017767908
M125006,M28398,0.9057712486883526
M28393,M125038,0.5760082730093071
M131507,M125005,0.1369773233713462
M28399,M96991,0.4892787524366472
M96763,M96729,0.9710264900662252
M96768,M4334,0.9247163022419044
M4334,M96811,0.4949170679507758
M125049,M28298,0.2311616044516578
M125049,M125050,0.9539812291855888
M90110,M28393,0.563453899226427
M125043,M125051,0.34352887468614474
M125043,M125050,0.265470297029703
M125047,M125046,0.2809287701052122
M125035,M97203,0.2937185929648241
M28390,M28292,0.4794847328244275
M124972,M125048,0.7430167597765364
M90110,M125045,0.5790955481259898
M135490,M96768,0.3386441736957201
M97078,M97203,0.6671969455933822
M125027,M124972,0.056026785714285716
M135491,M28400,0.6259740259740261
M125053,M125050,0.6892101187403201
M2002,M125043,0.39706155848986413
M135491,M96806,0.6437747819191119
M125039,M125045,0.701844262295082
M28397,M124932,0.10533481866567644
M124932,M96922,0.3996847556856564
M96991,M125040,0.6450863549136451
M96806,M125044,0.4724048121046757
M125032,M28398,0.9595875429642744
M28400,M125041,0.4727806150168423
M125039,M96812,0.6819338422391857
M125044,M96812,0.9059773123909248
M97078,M125006,0.5004619648906683
M28393,M96811,0.9698028169014083
M90110,M124933,0.3826185101580136
M4319,M125005,0.6305398315615076
M135491,M28397,0.6415667003902298
M4334,M125038,0.7006636868481647
M28298,M125997,0.2851908757830044
M96768,M125048,0.2943236538742157
M129407,M125046,0.5739186571981924
M28397,M125044,0.4645686865305211
M4319,M28400,0.9578997161778618
M28397,M124972,0.07036082474226804
M131507,M125053,0.7236265588136165
M125038,M125040,0.8783074450990894
M24942,M97078,0.46127167630057797
M129407,M96991,0.5830557868442964
M124932,M97203,0.4976401519511914
M125039,M125048,0.13553530751708429
M185974,M124932,0.997005427662362
M135491,M125006,0.6342462247248528
M125053,M97203,0.4683372841178463
M24942,M125005,0.23254281949934125
M97078,M125051,0.34450261780104713
M103488,M96922,0.6965082698871095
M22418,M4319,0.9544903729635116
M28400,M125045,0.4897160630079261
M125046,M125040,0.6525179086923981
M185974,M125997,0.6438956383190599
M125044,M4334,0.9012375636981316
M103488,M125997,0.2367988032909499
M96936,M103488,0.4988888888888889
M96765,M4334,0.5114722753346079
M96806,M125032,0.9674114306875694
M26146,M125048,0.6929800600928708
M185974,M125027,0.07117008443908324
M96768,M125051,0.3343841477144787
M124932,M124933,0.9893885800909549
M125047,M127330,0.9178146159234182
M28397,M125041,0.4885589094449854
M22418,M96806,0.9645599527466036
M125049,M125051,0.9130060292850992
M125052,M125035,0.1282633371169126
M135490,M96812,0.3427635497319833
M135490,M125040,0.11142100125505508
M2002,M125045,0.4338042909471481
M131749,M26146,0.6853498260533436
M28292,M28298,0.9566824060767808
M135490,M185974,0.6999252615844545
M103488,M125048,0.2625194940218333
M125052,M125005,0.932819383259912
M28298,M125045,0.944137445996182
M96729,M124932,0.1374832064487237
M90110,M131749,0.2323040380047506
M28393,M96991,0.479191698525396
M96806,M97203,0.5157353885677585
M135490,M125044,0.3431477516059957
M96936,M28400,0.9718189581554229
M28390,M96812,0.4541761868494542
M125006,M96991,0.5112194131383897
M28393,M129407,0.6659480313173721
M28393,M125044,0.4664078507494878
M96936,M28292,0.4755612847781717
M125043,M125032,0.4742067774660048
M124933,M127330,0.6813471502590673
M90110,M129407,0.7559447004608295
M129407,M125035,0.07133917396745933
M97203,M125032,0.5030687830687831
M131507,M125047,0.918955536396108
M129407,M124933,0.2940887907775325
M26146,M96922,0.3958041958041958
M135491,M96991,0.5655517108804307
M28398,M125040,0.6080135679457283
M125044,M125040,0.6331123166566205
M125027,M96768,0.4760900920892045
M131507,M125052,0.17206982543640895
M96768,M124933,0.5170682730923695
M90110,M28292,0.5797987059669303
M135491,M22418,0.6497639713720116
M135491,M97203,0.6587440580435326
M185974,M124972,0.9506319115323856
M124972,M125040,0.3453070683661645
M125035,M127330,0.9905464606871108
M125043,M125997,0.2862937922556853
M185974,M125048,0.7035848047084002
M135490,M125038,0.19260312944523472
M24942,M96922,0.2610644257703081
M125005,M125038,0.8369184592296148
M90110,M28397,0.5778713168971737
M90110,M24942,0.2487346348517715
M96936,M28399,0.9808077612569862
M125053,M125032,0.13709677419354838
M96763,M125027,0.9677211103938024
M124932,M28398,0.096
M125027,M125032,0.9704695344029924
M28390,M125040,0.6016791044776121
M96765,M22418,0.9738204833141542
M28397,M124933,0.1471990464839094
M96812,M125053,0.5526039846207621
M28292,M125045,0.9534328358208956
M96806,M124933,0.1193296735047674
M96936,M96922,0.5743996569468267
M28298,M125040,0.6482098251457119
M96765,M125032,0.9730883684823391
M28399,M124933,0.13212369026322515
M125038,M125045,0.6872419269454738
M125038,M96922,0.7993339778708777
M135490,M125049,0.8819002515909428
M28400,M125040,0.6090937146384117
M96729,M125043,0.4831176139561058
M125049,M125035,0.8893362774386284
M125006,M125032,0.9148204350025292
M135491,M96811,0.6427901994912304
M125049,M124933,0.6432606941081518
M125043,M125039,0.7117021276595744
M28397,M28298,0.4795021125956378
M125038,M125032,0.5770251619067842
M125043,M127330,0.3329559606022869
M28399,M96811,0.9773358990806073
M125005,M125048,0.09385718740255693
M125005,M125997,0.0758848643437543
M96768,M125040,0.6493832800365463
M131507,M125997,0.9164105716041796
M124972,M96922,0.40142136634571296
M125044,M125035,0.35444982862545793
M22418,M28400,0.967032967032967
M28397,M28399,0.9816472694717996
M129407,M28399,0.6788961386244519
M28399,M96922,0.5948320413436693
M125039,M28298,0.7077955601445535
M125048,M125997,0.9869281045751634
M124972,M28399,0.05753487835812291
M24942,M125041,0.4555008210180624
M28393,M124972,0.04689826302729529
M96806,M96922,0.5897817460317459
M125053,M125038,0.4175073218353401
M28393,M26146,0.08709863487790809
M22418,M125005,0.6371925946394031
M125035,M96991,0.3563519466603167
M96765,M124933,0.123046875
M96768,M125032,0.48301329394387
M125039,M124933,0.3614522156967432
M125044,M125053,0.540282991625758
M96768,M28399,0.4843803638860282
M26146,M28298,0.5782795297630154
M28397,M125043,0.4703185611849066
M96806,M129407,0.6730416557505895
M125027,M96922,0.5886144996528809
M28393,M96768,0.473164861612515
M125044,M125997,0.271898849527281
M131749,M96991,0.3729312247149688
M125047,M125048,0.9897535308778732
M26146,M125041,0.5682182985553772
M125051,M125048,0.9356136820925554
M26146,M124933,0.9471830985915493
M131507,M96922,0.19620038448490326
M96812,M28398,0.4521209334406254
M96729,M28298,0.4884353741496599
M125046,M125048,0.29219248370545003
M28298,M125051,0.353969256685618
M28298,M125050,0.25728808491553296
M28390,M125039,0.5905413814561294
M28397,M125027,0.9728724567928244
M4334,M97078,0.9317329332333084
M125050,M125038,0.11171314741035857
M131507,M129407,0.03776191572645637
M131507,M125044,0.3374695324617771
M125039,M125997,0.12515337423312886
M22418,M125040,0.6304268068973952
M4319,M28398,0.943572905265718
M90110,M125040,0.8125689084895259
M96729,M28400,0.9740600026202018
M135491,M127330,0.03995665718542598
M135491,M4319,0.6456009913258984
M96768,M124972,0.5343969368219528
M125039,M125051,0.1700844390832328
M125039,M129407,0.8686296715741789
M125039,M125050,0.08615384615384615
M125044,M125041,0.9123190669582422
M125053,M125997,0.6624113475177305
M125005,M125045,0.6329445370149964
M96765,M28399,0.9873257287705955
M90110,M124932,0.3590563774490204
M96936,M125041,0.4763720392836511
M96763,M96991,0.5517351162050302
M125047,M125997,0.9899014186102428
M131507,M125038,0.20273840980062452
M125044,M28292,0.9238603777316324
M125043,M96922,0.6631419939577039
M135491,M124972,0.2754491017964072
M28397,M28400,0.9734641543092876
M28292,M124933,0.5135268076733891
M125053,M96811,0.12039473684210525
M28292,M124932,0.5223712385889778
M96991,M125048,0.29927007299270075
M26146,M125051,0.6761687571265679
M26146,M125050,0.6463324277599407
M28390,M97078,0.4585753229821026
M28393,M97203,0.4986219568213137
M125052,M4334,0.729099157485418
M125046,M97078,0.9684647302904564
M2002,M96922,0.5856410256410256
M97203,M125045,0.6690376569037657
M125052,M125041,0.7064622124863089
M96768,M125038,0.6945965246369912
M135491,M24942,0.15585960737656154
M131749,M125035,0.9896557874085964
M125051,M125045,0.3170124481327801
M125039,M125041,0.6840425531914893
M90110,M103488,0.6089821820844521
M129407,M96922,0.7401971063115957
M96729,M96806,0.9703504043126684
M96922,M125032,0.5844813614262561
M185974,M96812,0.5811437403400309
M125043,M103488,0.9711760707002041
M96768,M125053,0.5441313100030969
M131507,M96812,0.34543645859239
M90110,M125050,0.05069370330843116
M124972,M103488,0.5250715253726849
M96936,M125044,0.4551018254721959
M24942,M127330,0.7734375
M96729,M125045,0.5107318334626325
M125027,M125006,0.9220005954153022
M90110,M125048,0.10209424083769633
M96768,M125997,0.27090648979060994
M135490,M125048,0.930924548352816
M96812,M125035,0.3717096516883808
M125053,M125045,0.5271978829755954
M28397,M125039,0.5992928697701827
M125044,M124932,0.5332966428178316
M97078,M124933,0.5198019801980198
M26146,M28398,0.09067405355494
M125044,M125050,0.2559214326978625
M26146,M28400,0.08323025269482241
M28390,M28398,0.9364548494983278
M125052,M96922,0.8033573141486811
M125050,M125045,0.2335958005249344
M26146,M125045,0.5480769230769231
M125043,M125045,0.9416379039849389
M96806,M125039,0.623859649122807
M96806,M28399,0.9760433741016266
M96763,M96768,0.5549393414211439
M125043,M125006,0.4979397093905877
M28390,M96806,0.9399538106235564
M96812,M125048,0.31603008405839844
M96806,M125052,0.6907659269863994
M28393,M103488,0.5121259395830379
M125052,M125045,0.7120418848167539
M97078,M125040,0.6437590560960463
M125052,M125997,0.08333333333333333
M131749,M125045,0.3395399780941949
M96768,M28398,0.4675294661428242
M135491,M96936,0.6360997493072965
M96811,M97078,0.4790296495956873
M96765,M125052,0.6565096952908587
M26146,M125997,0.6398530012249898
M125027,M125046,0.4849526189732376
M131749,M124932,0.6920666013712047
M96729,M125046,0.49833055091819706
M125049,M125997,0.9487429826702464
M185974,M28292,0.5638241053943386
M125038,M125035,0.235923205772452
M135490,M125997,0.9127976190476189
M124972,M97203,0.4804979253112033
M125043,M96811,0.4740437158469946
M125027,M96991,0.4844444444444445
M22418,M125045,0.5046808510638298
M125044,M125049,0.22794117647058826
M125035,M125045,0.3311866428145498
M96763,M135491,0.5979381443298969
M4319,M97078,0.4802219006271105
M96812,M96991,0.9389793702497286
M125052,M125049,0.09068776628119292
M2002,M96806,0.9482564679415072
M131749,M28292,0.35455915599095705
M103488,M125045,0.9434771637648246
M90110,M22418,0.5709416276097146
M96812,M125046,0.9378711740520784
M125053,M125006,0.19323076923076926
M96768,M125050,0.2480607360950652
M124972,M28400,0.03946611437118858
M4334,M125041,0.9203622319882808
M22418,M96922,0.6046425484627732
M125027,M28400,0.9711348359035192
M135491,M28390,0.6238885595732069
M135491,M125027,0.6395348837209303
M26146,M96991,0.5714804063860668
M125047,M125038,0.1352804594891849
M124972,M125049,0.6740587931923672
M22418,M129407,0.6705613411226823
M26146,M125040,0.3604213694507149
M22418,M28390,0.9413110782070264
M135491,M125035,0.07823343848580441
M125043,M125040,0.6414565826330533
M28393,M124932,0.08887523048555622
M4334,M96991,0.9412343250553232
M96812,M96811,0.4671272034302049
M125039,M96991,0.7092018301982714
M125046,M125045,0.9412006578947368
M28390,M124932,0.0919155509783728
M125040,M127330,0.13686726048229414
M96991,M127330,0.3314200680272109
M4319,M103488,0.5047537959415354
M28393,M125006,0.9095785440613028
M96922,M125051,0.2572794437201217
M24942,M125044,0.4507042253521127
M125005,M28292,0.6326332402573752
M28393,M28390,0.9464196294441662
M96763,M124932,0.1895652173913044
M26146,M124972,0.954233409610984
M125027,M4334,0.4915546788312168
M96922,M97078,0.6696346330979429
M125052,M125043,0.7272237196765499
M96936,M125046,0.470548255550521
M125027,M28398,0.9575281803542672
M125049,M125041,0.2320715926956101
M2002,M125032,0.9600980049002449
M96729,M28292,0.5028324790936067
M96936,M125053,0.1581081081081081
M125039,M28400,0.6029106029106029
M97203,M127330,0.28003563077608284
M124972,M129407,0.24571158168697504
M4334,M125043,0.9303639469189332
M96763,M90110,0.5417840375586854
M26146,M125035,0.7044374009508716
M96729,M97078,0.4898068669527897
M97078,M125045,0.9420318528044316
M22418,M96991,0.487658111261206
M125050,M96922,0.11465721040189125
M125038,M125041,0.7062620314800135
M125049,M125039,0.12826603325415678
M125039,M125040,0.8508371385083714
M90110,M125997,0.0821256038647343
M28397,M125032,0.9730276466621712
M90110,M97078,0.5884372177055104
M28393,M125045,0.4941854146288447
M135490,M131749,0.9832053742802304
M28292,M127330,0.3205266565939996
M125039,M125035,0.16500553709856036
M124933,M96991,0.5155367231638418
M96936,M125052,0.6351531291611185
M2002,M28400,0.9696659850034084
M26146,M185974,0.9654020051110674
M135491,M28399,0.6448863636363636
M125038,M97203,0.7295787238797631
M125046,M127330,0.3306370070778564
M4334,M28298,0.9285894524350241
M103488,M125050,0.2379273880860064
M131507,M26146,0.6924599247971502
M96763,M96806,0.9579117766086604
M135490,M125050,0.9196926032660904
M28298,M125035,0.3609323782930679
M125038,M96811,0.5847688123300091
M22418,M124932,0.1053704962610469
M125038,M125051,0.2304078582105488
M124932,M28298,0.5511035653650255
M96763,M28399,0.981676280963692
M185974,M125043,0.592112676056338
M125046,M125006,0.5110258868648131
M135491,M125038,0.8012072434607646
M90110,M97203,0.657413914265636
M135490,M125041,0.3339143064633261
M96763,M4319,0.9471428571428572
M96765,M125039,0.6170678336980306
M124932,M125006,0.14055144586415602
M28393,M96812,0.455998063188476
M4334,M125049,0.22408602150537635
M90110,M26146,0.41834451901566
M125027,M125045,0.5037416305632139
M135490,M4334,0.34081104400345125
M28390,M124972,0.06184174993248717
M22418,M124933,0.16137071651090346
M28292,M125053,0.5480329368709973
M96768,M125039,0.6985569214323891
M28398,M125045,0.4891326847443594
M26146,M125006,0.13944365192582026
M28399,M125032,0.9839153008245952
M125044,M28398,0.456984842277755
M125043,M129407,0.5767986614612381
M125050,M125035,0.9215686274509804
M125053,M125046,0.5385080036242827
M131507,M28298,0.3485529805142396
M90110,M125053,0.4101825168107589
M96763,M97203,0.5707129094412331
M135491,M125005,0.8887185775597792
M96936,M124972,0.06378325841331553
M125005,M125050,0.050408235711750085
M96936,M4334,0.47680690399137
M28393,M125053,0.12220421393841167
M28393,M96806,0.9668610816542949
M96763,M28390,0.9452380952380952
M96922,M125006,0.6174001011633788
M103488,M125051,0.3330357142857143
M26146,M129407,0.2641687064582941
M125052,M125038,0.8176435760805211
M125038,M124933,0.4018205461638492
M96806,M28292,0.4943560800410467
M22418,M28399,0.978746793697325
M28298,M125032,0.4738263398421271
M96812,M125051,0.3491429913125147
M135491,M129407,0.8261554621848739
M131749,M125038,0.2635689183912534
M4334,M127330,0.324381813347514
M185974,M96806,0.06940990278091792
M125041,M125051,0.3460385438972163
M125043,M125038,0.6906343027249828
M96936,M97203,0.4778632764581242
M125038,M125997,0.13180198992752734
M96765,M4319,0.96161062202338
M96922,M96811,0.5889175257731959
M125049,M97203,0.17328605200945627
M125047,M96812,0.28449701131883504
M28397,M96768,0.4714214711729622
M28399,M125006,0.9182370507671712
M96765,M125005,0.6360580595874713
M125044,M125039,0.6974358974358974
M96729,M96936,0.9757709251101322
M125049,M125040,0.030463271640418437
M131749,M97078,0.3724703737465816
M22418,M125006,0.9123368628416646
M125050,M125997,0.9887057387057387
M135491,M28398,0.6287330614392843
M26146,M125005,0.4012797074954296
M28390,M125052,0.6502186133666459
M125044,M125038,0.681323283082077
M125047,M125050,0.9920960187353629
M124932,M125039,0.3616258218768679
M4334,M125051,0.34234234234234234
M125049,M125053,0.6877721943048576
M96936,M129407,0.6540576944662699
M97203,M125997,0.21251819505094613
M96763,M125005,0.6237131700390486
M28397,M26146,0.09705603038936372
M125044,M28399,0.4747392933076845
M185974,M125006,0.11274509803921567
M129407,M125038,0.7677391398548371
M96768,M28298,0.9546875
M2002,M28298,0.4078528475415635
M4319,M125006,0.904511816662688
M22418,M28292,0.4906100405057076
M125043,M28398,0.456615452636233
M2002,M4319,0.9436379163108456
M131507,M4334,0.33775395033860045
M125044,M96991,0.9373848987108656
M125049,M125043,0.2346246973365617
M28400,M125046,0.472245409015025
M2002,M22418,0.9488212774531534
M185974,M28298,0.5890459996420261
M90110,M96806,0.5615894039735101
M131507,M124932,0.6861721953037644
M131749,M125997,0.8996260578626255
M96922,M127330,0.19406173235074228
M125027,M124932,0.09592959295929593
