Id,FullName,Country,GroupID
M256993,Leire PAJÍN,Spain,S&D
M256989,Fidias PANAYIOTOU,Cyprus,NonAttached
M257135,Valentina PALMISANO,Italy,GUE/NGL
M257040,Nicolás PASCUAL DE LA PARTE,Spain,PPE
M256952,Nikos PAPPAS,Greece,GUE/NGL
M110673,Ana Miguel PEDRO,Portugal,PPE
M257126,Gaetano PEDULLA',Italy,GUE/NGL
M256903,Thomas PELLERIN-CARLIN,France,S&D
M30123,Guillaume PELTIER,France,ECR
M126699,Gilles PENNELLE,France,PfE
M257019,Alvise PÉREZ,Spain,NonAttached
M257257,Hristo PETROV,Bulgaria,RE
M257150,Michele PICARO,Italy,ECR
M256877,Pascale PIERA,France,PfE
M256893,Pierre PIMPIE,France,PfE
M257115,Gheorghe PIPEREA,Romania,ECR
M256844,Jaroslava POKORNÁ JERMANOVÁ,Czechia,PfE
M257145,Daniele POLATO,Italy,ECR
M257107,Virgil-Daniel POPESCU,Romania,PPE
M256907,Reinis POZŅAKS,Latvia,ECR
M256813,Vladimir PREBILIČ,Slovenia,Verts/ALE
M257128,Giusi PRINCI,Italy,PPE
M257041,Jacek PROTAS,Poland,PPE
M256969,Friedrich PÜRNER,Germany,NonAttached
M256927,Carola RACKETE,Germany,GUE/NGL
M256902,Emma RAFOWICZ,France,S&D
M257104,Ruggero RAZZA,Italy,ECR
M188096,Jüri RATAS,Estonia,PPE
M256882,Julie RECHAGNEUX,France,PfE
M256935,Sabrina REPP,Germany,S&D
M256904,Chloé RIDEL,France,S&D
M257121,Matteo RICCI,Italy,S&D
M256964,Nela RIEHL,Germany,Verts/ALE
M257066,André RODRIGUES,Portugal,S&D
M257170,Sandro RUOTOLO,Italy,S&D
M256911,Arash SAEIDI,France,GUE/NGL
M257127,Ilaria SALIS,Italy,GUE/NGL
M98219,Aura SALLA,Finland,PPE
M88552,Julien SANCHEZ,France,PfE
M257001,Elena SANCHO MURILLO,Spain,S&D
M127766,Jussi SARAMO,Finland,GUE/NGL
M256905,Eric SARGIACOMO,France,S&D
M256815,Marjan ŠAREC,Slovenia,RE
M256809,Paulius SAUDARGAS,Lithuania,PPE
M256917,Majdouline SBAI,France,Verts/ALE
M257113,Antonella SBERNA,Italy,ECR
M256979,Oliver SCHENK,Germany,PPE
M257084,Joanna SCHEURING-WIELGUS,Poland,S&D
M256833,Lena SCHILLING,Austria,Verts/ALE
M257139,Benedetta SCUDERI,Italy,Verts/ALE
M256959,Alexander SELL,Germany,ESN
M256999,Rosa SERRANO SIERRA,Spain,S&D
M86057,Bartłomiej SIENKIEWICZ,Poland,PPE
M256971,Lukas SIEPER,Germany,NonAttached
M256946,Christine SINGER,Germany,RE
M201945,Virginijus SINKEVIČIUS,Lithuania,Verts/ALE
M257085,Krzysztof ŚMISZEK,Poland,S&D
M256910,Anthony SMITH,France,GUE/NGL
M125325,Sander SMIT,Netherlands,PPE
M257021,Diego SOLIER,Spain,ECR
M256889,Liesbet SOMMEN,Belgium,PPE
M256871,Malika SOREL,France,NonAttached
M257068,Hélder SOUSA SILVA,Portugal,PPE
M111412,Villy SØVNDAL,Denmark,Verts/ALE
M257109,Marco SQUARTA,Italy,ECR
M256916,Mārtiņš STAĶIS,Latvia,Verts/ALE
M220897,Petra STEGER,Austria,PfE
M257025,Kristoffer STORM,Denmark,ECR
M256991,Sebastiaan STÖTELER,Netherlands,PfE
M257255,Stanislav STOYANOV,Bulgaria,ESN
M256926,Marie-Agnes STRACK-ZIMMERMANN,Germany,RE
M257101,Cecilia STRADA,Italy,S&D
M256962,Joachim STREIT,Germany,RE
M256990,Anna STROLENBERG,Netherlands,Verts/ALE
M257119,Şerban Dimitrie STURDZA,Romania,ECR
M256839,Anna STÜRGKH,Austria,RE
M257070,Marcin SYPNIEWSKI,Poland,ESN
M257026,Michał SZCZERBA,Poland,PPE
M256855,Pál SZEKERES,Hungary,PfE
M257050,António TÂNGER CORRÊA,Portugal,PfE
M257160,Marco TARQUINIO,Italy,S&D
M257114,Claudiu-Richard TÂRZIU,Romania,ECR
M257071,Carla TAVARES,Portugal,S&D
M256965,Kai TEGETHOFF,Germany,Verts/ALE
M210480,Marta TEMIDO,Portugal,S&D
M257089,Alice TEODORESCU MÅWE,Sweden,PPE
M257116,Georgiana TEODORESCU,Romania,ECR
M256968,Ingeborg TER LAAK,Netherlands,PPE
M200345,Pierre-Romain THIONNET,France,PfE
M257090,Beatrice TIMGREN,Sweden,ECR
M256885,Bruno TOBBACK,Belgium,S&D
M256888,Rody TOLASSY,France,PfE
M256814,Zala TOMAŠIČ,Slovenia,PPE
M219652,Matej TONIN,Slovenia,PPE
M257163,Francesco TORSELLI,Italy,ECR
M257148,Raffaele TOPO,Italy,S&D
M256804,Pekka TOVERI,Finland,PPE
M257133,Pasquale TRIDICO,Italy,GUE/NGL
M256925,Laurence TROCHU,France,ECR
M256950,Dimitris TSIODRAS,Greece,PPE
M256850,Filip TUREK,Czechia,PfE
M256806,Sebastian TYNKKYNEN,Finland,ECR
M257062,Stanisław TYSZKA,Poland,ESN
M257258,Ivaylo VALCHEV,Bulgaria,ECR
M256875,Matthieu VALET,France,PfE
M257438,Anouk VAN BRUG,Netherlands,RE
M256976,Brigitte VAN DEN BERG,Netherlands,RE
M256884,Kris VAN DIJCK,Belgium,ECR
M256978,Reinier VAN LANSCHOT,Netherlands,Verts/ALE
M256983,Jessika VAN LEEUWEN,Netherlands,PPE
M257125,Roberto VANNACCI,Italy,PfE
M257061,Ana VASCONCELOS,Portugal,RE
M257112,Vlad VASILE-VOICULESCU,Romania,RE
M257099,Francesco VENTOLA,Italy,ECR
M256879,Yvan VEROUGSTRAETE,Belgium,RE
M256811,Aurelijus VERYGA,Lithuania,ECR
M256859,Annamária VICSEK,Hungary,PfE
M257437,Catarina VIEIRA,Netherlands,Verts/ALE
M257143,Mariateresa VIVALDINI,Italy,ECR
M257260,Petar VOLGIN,Bulgaria,ESN
M256966,Michael VON DER SCHULENBURG,Germany,NonAttached
M256967,Jan-Peter WARNKE,Germany,NonAttached
M257052,Maciej WĄSIK,Poland,ECR
M257045,Michał WAWRYKIEWICZ,Poland,PPE
M257046,Marta WCISŁO,Poland,PPE
M256977,Andrea WECHSLER,Germany,PPE
M220801,Sophie WILMÈS,Belgium,RE
M257011,Lucia YAR,Slovakia,RE
M256955,Maria ZACHARIA,Greece,NonAttached
M257069,Ewa ZAJĄCZKOWSKA-HERNIK,Poland,ESN
M256807,Dainius ŽALIMAS,Lithuania,RE
M257106,Alessandro ZAN,Italy,S&D
M260035,Marko VEŠLIGAJ,Croatia,S&D
M260724,Csaba DÖMÖTÖR,Hungary,PfE
M261038,Tomáš KUBÍN,Czechia,PfE
M261796,Séverine WERBROUCK,France,PfE
M261797,Christophe BAY,France,PfE
M262021,Hanna GRONKIEWICZ-WALTZ,Poland,PPE
